id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
1583,15796,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1584,9543,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1585,7750,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1588,23950,2025-08-03,,nan,monto_siniestro_no_valido
1589,18614,2025-12-03,,Cerrado,monto_siniestro_no_valido
1591,16340,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1592,14672,2025-01-18,,Abierto,monto_siniestro_no_valido
1593,17794,,124.71,Cerrado,fecha_nula_o_invalida
1594,6947,,1246.82,nan,fecha_nula_o_invalida
1595,16650,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1596,20438,2025-04-04,,nan,monto_siniestro_no_valido
1597,21771,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1598,12815,,11055.38,Abierto,fecha_nula_o_invalida
1599,17274,2025-09-03,,Cerrado,monto_siniestro_no_valido
1600,16134,2026-01-17,,Rechazado,monto_siniestro_no_valido
1601,25582,,1773.66,Cerrado,fecha_nula_o_invalida
1602,21142,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1603,22121,,13184.77,Cerrado,fecha_nula_o_invalida
1604,7108,2025-12-25,,nan,monto_siniestro_no_valido
1605,24145,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1606,11783,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1607,19514,,3430.22,Abierto,fecha_nula_o_invalida
1609,9973,,8344.04,Abierto,fecha_nula_o_invalida
1610,20853,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1611,5761,,422.91,nan,fecha_nula_o_invalida
1612,16850,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1614,22551,,14069.5,nan,fecha_nula_o_invalida
1615,12778,2025-06-24,,nan,monto_siniestro_no_valido
1620,17234,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1621,13030,2025-08-25,,Cerrado,monto_siniestro_no_valido
1622,9705,,10663.53,nan,fecha_nula_o_invalida
1624,20288,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1625,20251,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1627,12223,,5806.47,nan,fecha_nula_o_invalida
1628,19419,2025-08-25,,Abierto,monto_siniestro_no_valido
1629,7756,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1630,6147,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1631,23663,,9825.35,nan,fecha_nula_o_invalida
1632,24698,,8147.96,nan,fecha_nula_o_invalida
1633,13439,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1634,13554,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1635,1899,,3611.54,Cerrado,fecha_nula_o_invalida
1637,24853,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1639,18349,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1640,12237,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1641,7726,,11900.49,Cerrado,fecha_nula_o_invalida
1642,5128,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1643,24800,,2225.29,Rechazado,fecha_nula_o_invalida
1644,20306,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1645,3536,2025-11-10,,Rechazado,monto_siniestro_no_valido
1646,18662,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1647,919,2025-09-28,,Cerrado,monto_siniestro_no_valido
1649,20308,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1650,23878,,6367.46,nan,fecha_nula_o_invalida
1651,497,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1652,3274,,4403.86,Abierto,fecha_nula_o_invalida
1653,23044,2025-03-18,,Rechazado,monto_siniestro_no_valido
1654,140,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1655,6461,,1794.45,Abierto,fecha_nula_o_invalida
1656,22727,2025-11-12,,Abierto,monto_siniestro_no_valido
1657,15344,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1658,11203,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1659,22196,2026-01-06,,Abierto,monto_siniestro_no_valido
1660,13791,,9738.63,Rechazado,fecha_nula_o_invalida
1662,10657,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1663,1536,,4094.39,Rechazado,fecha_nula_o_invalida
1664,4046,2025-06-30,,Abierto,monto_siniestro_no_valido
1665,7354,,5707.24,Rechazado,fecha_nula_o_invalida
1666,21309,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1667,16218,2025-06-16,,Cerrado,monto_siniestro_no_valido
1668,22198,,1454.97,nan,fecha_nula_o_invalida
1669,16274,2026-02-05,,nan,monto_siniestro_no_valido
1670,25748,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1672,15931,2025-12-20,,nan,monto_siniestro_no_valido
1673,19684,,4090.88,Cerrado,fecha_nula_o_invalida
1674,23943,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1675,22816,,13433.8,nan,fecha_nula_o_invalida
1676,3211,,417.92,Abierto,fecha_nula_o_invalida
1677,10356,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1678,15487,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1682,10030,,8025.3,Cerrado,fecha_nula_o_invalida
1683,22209,,6950.72,Cerrado,fecha_nula_o_invalida
1684,8607,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1685,20635,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1687,6289,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1688,14006,,10717.35,Abierto,fecha_nula_o_invalida
1689,18789,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1690,13496,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1692,8897,,10700.54,Cerrado,fecha_nula_o_invalida
1693,22679,,6624.27,nan,fecha_nula_o_invalida
1695,22979,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1696,3,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1697,9911,,1268.23,Cerrado,fecha_nula_o_invalida
1698,362,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1699,6458,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1701,3628,,198.12,Cerrado,fecha_nula_o_invalida
1703,24825,2025-02-17,,nan,monto_siniestro_no_valido
1704,23784,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1706,6400,,10276.18,nan,fecha_nula_o_invalida
1708,23367,,4989.47,Abierto,fecha_nula_o_invalida
1709,25857,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1710,24381,2025-05-09,,Cerrado,monto_siniestro_no_valido
1711,487,,11102.58,Cerrado,fecha_nula_o_invalida
1713,19951,2025-06-13,,nan,monto_siniestro_no_valido
1714,16177,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1717,16310,,997.25,Abierto,fecha_nula_o_invalida
1718,8766,2026-01-27,,nan,monto_siniestro_no_valido
1719,23646,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1720,9594,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1721,17403,,14084.26,Cerrado,fecha_nula_o_invalida
1722,12854,2025-04-21,,nan,monto_siniestro_no_valido
1725,7908,2025-03-27,,Abierto,monto_siniestro_no_valido
1726,15203,2025-08-11,,Abierto,monto_siniestro_no_valido
1727,22791,,3290.56,Abierto,fecha_nula_o_invalida
1728,18014,,6059.38,Cerrado,fecha_nula_o_invalida
1729,21018,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1731,17953,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1732,21801,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1734,18711,,2970.31,Abierto,fecha_nula_o_invalida
1736,11816,,5443.92,Cerrado,fecha_nula_o_invalida
1737,14435,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1738,21295,,13384.46,nan,fecha_nula_o_invalida
1740,2237,2025-06-28,,Rechazado,monto_siniestro_no_valido
1741,25650,2025-06-28,,Abierto,monto_siniestro_no_valido
1742,5917,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1743,21885,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1744,24671,2026-01-13,,Cerrado,monto_siniestro_no_valido
1745,3242,,13344.51,Cerrado,fecha_nula_o_invalida
1748,578,,13210.33,Cerrado,fecha_nula_o_invalida
1749,18459,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1750,16349,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1751,14157,2025-07-06,,Cerrado,monto_siniestro_no_valido
1752,21814,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1753,16158,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1755,12517,2025-01-09,,nan,monto_siniestro_no_valido
1756,11179,2025-08-12,,Cerrado,monto_siniestro_no_valido
1757,583,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1758,22353,,13507.25,Cerrado,fecha_nula_o_invalida
1759,12557,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1761,3377,2026-01-05,,Abierto,monto_siniestro_no_valido
1762,3692,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1763,23579,2025-05-19,,nan,monto_siniestro_no_valido
1764,1221,,10531.93,Cerrado,fecha_nula_o_invalida
1768,14986,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1769,4781,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1771,22197,2025-09-06,,Cerrado,monto_siniestro_no_valido
1773,5273,,9839.8,nan,fecha_nula_o_invalida
1774,7242,,14191.33,Cerrado,fecha_nula_o_invalida
1776,20436,2025-04-10,,Rechazado,monto_siniestro_no_valido
1777,13885,2025-07-18,,Cerrado,monto_siniestro_no_valido
1779,21484,,3767.35,Cerrado,fecha_nula_o_invalida
1780,11872,,7972.84,Cerrado,fecha_nula_o_invalida
1781,4050,,10099.53,nan,fecha_nula_o_invalida
1782,21554,2025-09-10,,Cerrado,monto_siniestro_no_valido
1783,21334,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1784,18429,2025-03-13,,nan,monto_siniestro_no_valido
1785,22345,,13657.52,Cerrado,fecha_nula_o_invalida
1786,13597,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1787,6620,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1788,3689,2025-11-11,,nan,monto_siniestro_no_valido
1789,6518,,14330.32,nan,fecha_nula_o_invalida
1790,20480,2025-11-03,,Abierto,monto_siniestro_no_valido
1791,22855,2025-07-20,,nan,monto_siniestro_no_valido
1793,154,2026-01-12,,nan,monto_siniestro_no_valido
1794,6881,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1795,17921,2025-11-24,,Cerrado,monto_siniestro_no_valido
1796,19046,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1797,19532,2025-03-17,,Rechazado,monto_siniestro_no_valido
1798,2825,2025-07-27,,Rechazado,monto_siniestro_no_valido
1800,6555,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1801,12035,,617.52,Abierto,fecha_nula_o_invalida
1802,19906,2025-08-31,,nan,monto_siniestro_no_valido
1803,2114,2025-02-10,,nan,monto_siniestro_no_valido
1805,12108,,5335.93,nan,fecha_nula_o_invalida
1806,14494,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1807,15926,2025-07-19,,Cerrado,monto_siniestro_no_valido
1808,24630,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1809,23298,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1810,17048,,2521.35,Rechazado,fecha_nula_o_invalida
1811,3336,,14741.87,Abierto,fecha_nula_o_invalida
1812,7113,2025-04-20,,nan,monto_siniestro_no_valido
1813,21707,2025-07-08,,Cerrado,monto_siniestro_no_valido
1814,16960,2025-06-08,,Cerrado,monto_siniestro_no_valido
1815,5058,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1816,10632,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1817,16667,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1818,4468,,9678.43,Cerrado,fecha_nula_o_invalida
1819,8884,,8575.19,Cerrado,fecha_nula_o_invalida
1821,15978,2025-09-01,,Abierto,monto_siniestro_no_valido
1822,1320,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1823,13582,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1824,10686,,9700.72,Cerrado,fecha_nula_o_invalida
1825,6560,,6812.54,Abierto,fecha_nula_o_invalida
1826,20678,2025-06-08,,nan,monto_siniestro_no_valido
1827,4236,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1828,15043,,1796.11,Cerrado,fecha_nula_o_invalida
1829,17518,,6721.95,Cerrado,fecha_nula_o_invalida
1830,4672,,847.57,Rechazado,fecha_nula_o_invalida
1831,25888,2025-03-05,,nan,monto_siniestro_no_valido
1832,5842,,8809.97,Cerrado,fecha_nula_o_invalida
1833,6007,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1834,7502,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1835,1008,2025-01-29,,Rechazado,monto_siniestro_no_valido
1836,23361,,3209.07,Rechazado,fecha_nula_o_invalida
1837,8932,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1838,11502,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1839,17357,2025-04-02,,Cerrado,monto_siniestro_no_valido
1840,19681,2025-01-20,,Rechazado,monto_siniestro_no_valido
1844,19470,2026-02-03,,Cerrado,monto_siniestro_no_valido
1845,5366,,11069.73,Abierto,fecha_nula_o_invalida
1846,7946,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1847,22261,,6977.66,Cerrado,fecha_nula_o_invalida
1848,22563,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1849,22521,,13436.69,Abierto,fecha_nula_o_invalida
1850,10383,2025-05-18,,Abierto,monto_siniestro_no_valido
1851,9774,2025-05-10,,Rechazado,monto_siniestro_no_valido
1852,436,,3893.27,Abierto,fecha_nula_o_invalida
1853,12709,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1854,14871,,14969.88,Cerrado,fecha_nula_o_invalida
1855,20804,,3783.78,Rechazado,fecha_nula_o_invalida
1857,3550,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1858,7841,,12162.19,Cerrado,fecha_nula_o_invalida
1859,9873,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1861,9096,2025-07-13,,Rechazado,monto_siniestro_no_valido
1862,8975,,14843.31,Abierto,fecha_nula_o_invalida
1863,9190,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1865,16379,,9012.54,Cerrado,fecha_nula_o_invalida
1866,19983,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1867,20421,,1763.03,Rechazado,fecha_nula_o_invalida
1868,9936,,308.97,nan,fecha_nula_o_invalida
1869,22147,,7346.23,nan,fecha_nula_o_invalida
1870,11103,,9002.31,Abierto,fecha_nula_o_invalida
1871,8047,,376.88,nan,fecha_nula_o_invalida
1872,17080,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1873,11859,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1874,4879,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1875,10335,2025-01-13,,Cerrado,monto_siniestro_no_valido
1876,18359,,10047.13,Cerrado,fecha_nula_o_invalida
1877,13700,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1878,10154,,3709.75,Abierto,fecha_nula_o_invalida
1879,14279,2025-01-22,,Rechazado,monto_siniestro_no_valido
1880,11215,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1881,19041,,12114.65,Abierto,fecha_nula_o_invalida
1882,12872,,11489.95,nan,fecha_nula_o_invalida
1883,15435,,10095.06,nan,fecha_nula_o_invalida
1884,14239,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1885,6887,,13842.77,Cerrado,fecha_nula_o_invalida
1886,6035,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1887,24229,2025-04-22,,nan,monto_siniestro_no_valido
1888,1449,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1889,21000,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1890,19987,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1891,11314,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1892,19649,2025-12-11,,Cerrado,monto_siniestro_no_valido
1894,7208,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1895,5770,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1896,5035,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1897,9593,2025-06-30,-7911.77,Cerrado,monto_siniestro_invalido
1898,20915,2025-07-28,,Abierto,monto_siniestro_no_valido
1899,24792,,500.44,Cerrado,fecha_nula_o_invalida
1900,24018,2025-06-26,,Abierto,monto_siniestro_no_valido
1901,12631,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1902,12002,,2549.46,Abierto,fecha_nula_o_invalida
1903,12829,2025-08-20,,Abierto,monto_siniestro_no_valido
1904,4878,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1905,5196,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1906,6297,2025-02-07,,nan,monto_siniestro_no_valido
1907,20850,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1908,16064,,3366.23,Rechazado,fecha_nula_o_invalida
1909,11885,2025-11-26,,nan,monto_siniestro_no_valido
1910,2378,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1911,5565,2025-10-02,,Cerrado,monto_siniestro_no_valido
1913,22401,2025-12-25,,nan,monto_siniestro_no_valido
1914,20821,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1915,4249,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1916,25680,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1918,1757,2025-05-31,,Abierto,monto_siniestro_no_valido
1919,23370,,10088.81,nan,fecha_nula_o_invalida
1920,2147,2025-05-01,,Abierto,monto_siniestro_no_valido
1921,12612,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1922,21616,,11904.05,Cerrado,fecha_nula_o_invalida
1923,245,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1925,22265,,376.05,Cerrado,fecha_nula_o_invalida
1926,9112,,7925.68,Rechazado,fecha_nula_o_invalida
1927,12363,2025-08-28,,Abierto,monto_siniestro_no_valido
1928,15754,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1929,21325,2025-06-06,,Abierto,monto_siniestro_no_valido
1930,1800,,931.65,nan,fecha_nula_o_invalida
1931,11267,2026-01-15,,Abierto,monto_siniestro_no_valido
1932,4478,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1933,18557,2025-02-13,,Rechazado,monto_siniestro_no_valido
1935,21513,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1936,10230,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1937,22608,2025-03-09,,Cerrado,monto_siniestro_no_valido
1938,6924,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1939,2404,,6091.7,Abierto,fecha_nula_o_invalida
1940,5066,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1941,15081,,11345.54,Cerrado,fecha_nula_o_invalida
1942,16781,2025-04-12,,Cerrado,monto_siniestro_no_valido
1943,25537,2025-08-03,,nan,monto_siniestro_no_valido
1944,2978,,7429.41,Cerrado,fecha_nula_o_invalida
1945,17433,2025-07-12,,Rechazado,monto_siniestro_no_valido
1946,9795,,-3125.37,nan,"fecha_nula_o_invalida,monto_siniestro_invalido"
1947,5115,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1948,24798,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1949,24265,2026-02-14,,nan,monto_siniestro_no_valido
1950,928,,4200.55,Abierto,fecha_nula_o_invalida
1951,11356,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1952,6007,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1954,18312,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1955,15727,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1956,18072,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1957,5599,,4898.77,nan,fecha_nula_o_invalida
1958,14376,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1959,25653,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1960,7060,2026-02-09,,Cerrado,monto_siniestro_no_valido
1962,6185,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1963,7665,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1964,19457,2025-11-11,,nan,monto_siniestro_no_valido
1965,10239,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1967,23070,,5037.27,nan,fecha_nula_o_invalida
1968,12848,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1969,12354,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1970,5997,,11445.06,Rechazado,fecha_nula_o_invalida
1971,3132,2025-06-01,,Abierto,monto_siniestro_no_valido
1973,22257,,11972.26,Abierto,fecha_nula_o_invalida
1974,3645,2025-03-20,,nan,monto_siniestro_no_valido
1975,11929,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1976,1173,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1977,9405,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1978,18718,,11920.23,Cerrado,fecha_nula_o_invalida
1979,10310,,3324.42,Rechazado,fecha_nula_o_invalida
1980,14985,,747.73,Abierto,fecha_nula_o_invalida
1981,21422,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1982,13668,2025-06-04,,Abierto,monto_siniestro_no_valido
1983,23716,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1984,8409,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1985,19738,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1986,24076,,14157.66,Rechazado,fecha_nula_o_invalida
1988,1267,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1989,6342,,6561.12,Abierto,fecha_nula_o_invalida
1991,21922,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1992,5897,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1993,5951,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1994,23527,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1995,17771,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1996,17443,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
1998,17036,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2000,14424,,6440.22,nan,fecha_nula_o_invalida
2002,4406,2025-01-27,,Cerrado,monto_siniestro_no_valido
2003,19906,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2004,1052,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2005,20692,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2006,16866,,2341.27,Abierto,fecha_nula_o_invalida
2007,9647,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2008,14641,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
